Student_ID,Age,Gender,Degree,Branch,CGPA,Internships,Projects,Coding_Skills,Communication_Skills,Aptitude_Test_Score,Soft_Skills_Rating,Certifications,Backlogs,Placement_Status
2960,24,Male,B.Tech,CSE,7.95,1,5,4,8,97,4,0,0,Placed
81636,20,Female,B.Sc,CSE,8.07,0,3,6,2,55,10,1,0,Placed
3345,19,Female,MCA,ECE,7.55,2,1,7,1,91,6,2,0,Placed
27901,24,Male,MCA,ME,7.86,1,1,1,8,51,10,0,1,Placed
69520,22,Female,BCA,IT,7.0,1,6,10,2,36,10,2,0,Placed
57997,20,Male,MCA,Civil,8.23,0,6,3,5,37,8,1,2,Not Placed
14283,22,Male,BCA,CSE,6.37,2,2,2,5,99,1,1,2,Not Placed
26038,21,Male,B.Tech,Civil,6.78,0,3,5,1,97,1,3,0,Placed
29206,24,Male,B.Sc,IT,6.37,1,6,10,2,78,2,1,2,Not Placed
58207,19,Male,B.Tech,ECE,7.72,2,6,4,7,37,1,2,0,Placed
43099,24,Male,MCA,CSE,6.56,0,2,7,1,41,6,2,2,Not Placed
92494,24,Female,B.Sc,ECE,6.6,1,2,2,3,44,8,1,0,Placed
22970,19,Male,BCA,IT,5.78,0,2,5,2,78,6,3,0,Placed
23624,19,Female,MCA,IT,7.14,2,2,5,2,68,4,1,0,Placed
83137,21,Male,B.Sc,ME,7.85,1,1,7,5,65,4,2,1,Placed
69992,18,Male,B.Tech,ECE,5.24,1,4,7,7,74,8,0,0,Placed
61856,20,Female,MCA,IT,7.34,1,1,8,4,49,9,1,0,Placed
32934,21,Male,B.Sc,CSE,6.21,2,5,1,10,67,9,3,0,Placed
37535,24,Male,BCA,ME,6.69,0,4,2,4,81,3,3,0,Placed
90775,24,Female,MCA,CSE,7.36,3,2,1,2,83,2,1,0,Placed
52151,19,Male,B.Sc,CSE,7.81,0,2,7,3,90,7,1,0,Placed
23460,24,Male,BCA,IT,7.29,2,1,9,10,91,9,2,1,Not Placed
83985,18,Female,B.Sc,IT,7.13,1,1,2,3,72,5,2,0,Placed
78826,23,Male,BCA,CSE,6.72,0,5,1,4,49,10,0,0,Placed
81869,23,Female,B.Tech,CSE,7.8,1,6,6,7,94,7,3,1,Placed
19046,24,Male,B.Sc,ECE,8.17,2,3,9,6,75,4,2,0,Placed
52040,19,Male,B.Sc,ME,7.93,2,3,7,4,70,10,2,0,Placed
76577,24,Male,BCA,Civil,7.26,1,4,7,4,61,8,0,1,Not Placed
81286,18,Male,B.Tech,Civil,6.4,1,1,5,7,36,6,3,0,Placed
2563,21,Female,B.Sc,ECE,7.26,3,4,8,10,48,9,1,0,Placed
70090,21,Female,BCA,ECE,7.91,1,2,9,7,80,6,1,0,Placed
11433,20,Female,B.Tech,CSE,6.96,0,2,9,8,38,10,2,0,Placed
17451,18,Male,MCA,IT,6.57,1,4,4,7,38,8,0,0,Placed
54919,23,Female,B.Sc,CSE,8.01,0,3,7,2,40,6,0,2,Placed
16716,20,Female,BCA,Civil,6.47,0,5,6,7,72,3,0,2,Not Placed
67344,22,Male,BCA,ECE,9.25,1,1,6,10,80,5,1,0,Placed
69148,20,Male,BCA,ECE,6.66,3,5,2,5,57,7,1,0,Placed
23697,20,Male,MCA,CSE,7.04,0,4,7,7,39,5,0,0,Placed
88797,24,Male,BCA,ME,6.99,1,6,6,4,86,5,0,0,Placed
2221,18,Male,B.Tech,CSE,5.23,0,5,4,7,36,7,2,0,Placed
60662,23,Male,B.Tech,CSE,7.48,2,2,4,5,54,5,2,2,Not Placed
74112,23,Female,B.Sc,IT,7.05,2,4,10,5,51,5,2,3,Not Placed
53698,20,Male,B.Tech,CSE,6.14,0,5,4,2,87,1,3,0,Placed
60448,19,Male,MCA,ME,6.87,2,2,1,7,97,4,3,1,Placed
16990,18,Female,B.Tech,IT,7.25,1,2,2,6,91,10,0,0,Placed
90166,24,Male,B.Sc,ECE,6.41,0,3,3,5,56,5,1,0,Placed
21605,24,Male,B.Tech,Civil,7.6,2,1,5,7,72,6,2,0,Placed
84668,19,Male,BCA,Civil,7.13,2,5,4,6,98,3,0,1,Not Placed
61146,18,Female,MCA,IT,8.27,1,6,4,10,78,2,1,0,Placed
86399,18,Male,B.Tech,IT,7.47,1,4,1,4,50,6,3,0,Placed
64276,18,Female,B.Tech,CSE,6.83,0,3,4,9,86,7,2,0,Placed
52143,23,Female,B.Sc,CSE,5.17,0,6,8,4,62,9,0,0,Placed
53396,24,Female,B.Tech,IT,6.82,1,1,8,6,64,5,2,1,Placed
44256,19,Female,MCA,IT,6.79,0,2,2,10,78,8,0,0,Placed
79201,23,Female,B.Tech,CSE,9.02,1,6,10,5,64,4,3,0,Placed
9028,19,Female,BCA,Civil,6.09,3,5,2,3,43,3,1,0,Placed
21479,20,Male,B.Tech,CSE,7.96,0,1,3,8,62,1,1,0,Placed
18296,22,Male,BCA,ECE,7.32,0,1,6,1,85,1,1,0,Placed
17645,23,Male,MCA,IT,6.2,0,1,8,3,61,1,3,0,Placed
13827,24,Male,BCA,Civil,7.2,1,3,6,10,67,6,2,0,Placed
82291,18,Male,B.Tech,IT,7.17,0,4,7,3,87,2,3,0,Placed
68164,19,Female,BCA,IT,7.18,1,3,10,4,39,10,0,1,Placed
70818,19,Male,B.Tech,ECE,7.93,2,5,7,3,37,4,3,1,Placed
19714,20,Male,B.Sc,IT,7.51,2,2,6,3,88,8,3,0,Placed
53458,24,Male,BCA,ECE,7.88,0,2,1,3,92,10,3,0,Placed
90098,23,Female,B.Tech,ECE,9.0,0,6,1,9,74,4,1,0,Placed
88980,20,Male,BCA,ECE,8.09,1,1,10,5,79,4,2,0,Placed
79605,24,Female,B.Sc,Civil,5.45,0,4,10,2,82,4,1,1,Placed
20132,21,Female,B.Tech,CSE,6.24,3,3,10,8,95,8,2,0,Placed
34941,21,Male,B.Tech,IT,7.63,0,1,6,7,84,9,0,0,Placed
79829,21,Female,MCA,Civil,7.58,1,1,2,3,46,3,3,0,Placed
44721,19,Female,B.Tech,Civil,6.94,0,1,10,5,37,2,0,0,Placed
72375,24,Female,BCA,Civil,6.48,2,1,3,10,79,6,2,0,Placed
34378,18,Female,B.Sc,IT,8.0,1,1,4,3,91,9,0,0,Placed
19925,19,Male,MCA,ECE,8.14,0,2,4,10,55,4,3,0,Placed
39605,19,Female,B.Sc,CSE,7.01,0,4,1,3,88,4,2,0,Placed
8536,19,Female,B.Tech,Civil,8.02,0,2,6,5,69,6,1,0,Placed
38151,18,Female,B.Sc,Civil,10.0,1,2,3,7,66,2,3,0,Placed
8796,18,Female,B.Tech,Civil,6.35,2,6,4,5,89,8,0,0,Placed
64066,22,Female,B.Sc,Civil,6.72,1,4,8,9,61,1,1,1,Placed
69696,24,Male,B.Sc,ME,5.39,1,4,10,5,71,1,1,0,Placed
61044,18,Male,B.Tech,ECE,5.16,1,1,8,1,64,5,2,0,Placed
18089,20,Male,B.Tech,CSE,7.3,0,3,6,4,62,2,2,0,Placed
48857,21,Female,B.Tech,CSE,8.53,2,6,9,6,74,6,3,0,Placed
38945,24,Male,MCA,ME,7.22,2,1,3,4,94,5,2,1,Placed
46257,22,Female,B.Sc,ECE,8.24,1,2,7,8,44,9,1,0,Placed
39980,23,Male,BCA,CSE,10.0,1,1,1,9,39,10,1,0,Placed
19541,22,Male,BCA,ME,7.11,2,6,8,10,58,3,0,0,Placed
36636,20,Male,BCA,ECE,6.13,1,1,8,6,46,7,2,2,Not Placed
82336,19,Male,MCA,CSE,8.31,1,6,2,6,83,8,1,0,Placed
23218,24,Female,BCA,ME,7.7,1,4,10,7,57,10,3,1,Placed
73027,23,Male,B.Tech,IT,8.54,2,2,6,3,59,2,3,2,Placed
4849,18,Male,BCA,ME,6.94,0,3,8,4,41,8,1,0,Placed
69044,23,Male,BCA,ECE,7.27,2,3,3,6,71,2,3,0,Placed
15167,18,Male,BCA,CSE,5.3,0,1,7,2,69,7,0,2,Not Placed
30828,23,Male,B.Tech,ECE,6.38,1,6,6,8,47,3,1,2,Not Placed
17733,23,Male,BCA,CSE,7.39,0,5,5,3,92,2,1,3,Not Placed
57479,18,Female,B.Tech,ME,6.95,1,1,9,7,54,6,2,0,Placed
72836,21,Female,B.Tech,CSE,6.72,1,3,8,9,35,8,2,3,Not Placed
36755,18,Female,BCA,ECE,6.13,2,3,5,6,53,9,1,0,Placed
75484,21,Male,MCA,CSE,6.37,0,1,1,5,62,7,1,0,Placed
84324,24,Male,B.Tech,ECE,5.98,3,6,10,3,75,1,1,0,Placed
7889,18,Male,B.Sc,CSE,7.44,0,5,6,3,43,9,2,0,Placed
67458,20,Female,B.Tech,Civil,6.64,1,5,4,6,36,9,3,1,Placed
73940,24,Male,MCA,CSE,6.97,2,5,5,9,48,6,3,0,Placed
64191,20,Male,MCA,ME,6.39,1,6,5,6,79,2,1,0,Placed
88470,18,Male,MCA,Civil,7.11,0,6,8,6,68,5,2,0,Placed
42262,21,Male,B.Tech,ECE,8.14,1,6,6,6,47,7,2,1,Placed
13261,21,Male,B.Tech,ME,7.13,2,3,9,5,67,3,1,2,Placed
25037,22,Female,B.Tech,CSE,5.92,1,5,8,8,58,9,1,0,Placed
49238,20,Female,B.Tech,ME,6.37,0,6,10,7,57,9,1,0,Placed
37153,24,Male,B.Tech,CSE,8.25,1,5,6,4,86,10,3,0,Placed
43085,21,Male,B.Sc,CSE,6.64,2,3,6,2,65,2,1,0,Placed
95036,20,Male,B.Tech,ME,7.44,1,4,6,6,64,9,1,0,Placed
94558,24,Male,B.Tech,ECE,6.6,1,2,10,9,58,6,0,2,Not Placed
43136,24,Male,BCA,IT,4.9,2,4,1,2,49,4,1,0,Not Placed
21563,21,Male,B.Tech,Civil,6.23,1,1,3,6,47,5,2,0,Not Placed
35939,18,Male,MCA,ME,6.09,0,4,6,3,89,8,2,0,Placed
15217,22,Male,MCA,Civil,9.25,1,1,10,8,61,3,1,3,Not Placed
14675,21,Female,B.Sc,IT,6.43,2,2,8,4,75,1,2,0,Placed
19516,19,Female,B.Tech,ECE,8.57,1,5,5,9,94,1,2,0,Placed
11671,22,Male,B.Tech,IT,8.1,0,6,3,2,46,7,0,2,Not Placed
80599,23,Male,B.Tech,Civil,7.16,0,2,10,6,73,5,3,0,Placed
20614,18,Female,MCA,ECE,6.78,2,2,4,5,42,6,3,0,Placed
63802,23,Male,B.Tech,ME,7.31,0,1,5,3,80,3,0,0,Placed
66514,18,Female,BCA,ME,5.52,2,3,10,7,48,10,1,0,Placed
49585,23,Male,BCA,ECE,7.5,0,2,8,5,83,1,1,3,Not Placed
54809,20,Female,BCA,IT,7.7,0,3,8,2,66,10,0,0,Placed
71485,18,Male,MCA,CSE,9.05,1,5,3,7,61,3,0,1,Placed
93917,24,Male,MCA,CSE,7.63,2,4,6,10,75,3,3,0,Placed
11976,19,Female,B.Tech,ECE,6.25,0,4,4,5,49,8,3,1,Placed
92092,22,Female,B.Sc,Civil,6.69,1,1,8,10,51,9,0,0,Placed
77848,19,Male,B.Tech,ECE,7.39,1,2,10,6,83,4,1,0,Placed
33152,24,Female,B.Sc,Civil,6.29,0,1,7,4,58,9,0,2,Not Placed
75972,23,Female,B.Sc,ECE,6.02,1,4,7,2,46,6,3,0,Placed
1573,23,Male,B.Tech,Civil,5.58,0,3,2,10,51,4,1,0,Placed
73971,21,Male,B.Sc,Civil,7.82,0,2,3,6,100,7,1,0,Placed
47601,21,Male,B.Sc,ECE,6.77,0,6,10,6,51,8,0,0,Placed
33071,22,Female,BCA,IT,6.45,0,4,7,8,47,10,1,1,Placed
12234,23,Male,B.Sc,ECE,6.52,0,4,1,6,89,10,1,0,Placed
72995,23,Male,MCA,IT,8.73,1,3,10,6,72,10,0,0,Placed
75506,18,Male,BCA,ECE,7.18,1,3,3,6,53,9,3,0,Placed
15372,22,Male,MCA,ME,7.2,1,3,1,2,54,4,2,1,Placed
7339,18,Male,B.Sc,CSE,9.37,1,6,5,8,52,1,3,0,Placed
56319,20,Male,MCA,IT,6.85,1,3,6,9,47,8,2,1,Not Placed
21897,23,Male,B.Tech,IT,8.03,0,4,8,8,35,10,3,0,Placed
22781,19,Male,BCA,CSE,7.62,0,6,9,10,59,10,3,0,Not Placed
20905,23,Male,BCA,IT,6.79,0,5,4,6,98,8,3,0,Placed
8930,21,Male,B.Sc,Civil,7.04,1,3,7,8,94,10,0,0,Placed
8081,19,Male,B.Tech,ME,7.31,0,6,8,1,95,7,0,0,Placed
51848,20,Female,BCA,CSE,5.82,2,3,2,6,69,4,1,1,Placed
96157,21,Male,MCA,ECE,7.23,0,2,3,6,54,3,2,0,Placed
22531,23,Male,BCA,CSE,8.14,2,5,7,9,89,9,2,0,Placed
61910,22,Male,MCA,CSE,6.52,1,5,10,9,66,7,1,0,Placed
82984,24,Female,B.Tech,ME,7.21,1,6,8,8,96,3,3,0,Placed
6294,24,Female,B.Tech,ME,7.6,3,5,7,9,53,5,3,0,Placed
19151,23,Female,B.Tech,Civil,7.09,2,4,3,10,59,7,3,2,Not Placed
69331,22,Male,BCA,CSE,5.98,3,1,6,1,88,4,1,1,Placed
59,20,Male,B.Tech,IT,5.97,1,2,7,9,72,9,0,0,Placed
90176,20,Male,B.Sc,ECE,8.21,0,6,2,2,36,3,2,0,Placed
17331,18,Male,MCA,Civil,7.71,0,2,8,4,69,2,3,1,Placed
15706,20,Female,B.Tech,CSE,7.55,0,6,1,8,76,10,3,0,Placed
8597,24,Male,B.Sc,ME,7.69,1,2,3,7,54,7,0,0,Placed
31363,20,Female,B.Tech,ECE,6.46,1,5,2,6,80,8,3,0,Placed
98363,18,Female,B.Tech,Civil,8.39,0,1,3,9,56,6,3,1,Placed
68323,22,Female,B.Tech,IT,5.37,1,5,8,1,83,8,2,0,Placed
76704,24,Male,MCA,ECE,7.47,1,6,10,6,59,2,0,0,Placed
42845,24,Female,B.Tech,ECE,6.23,0,4,3,10,72,6,2,0,Not Placed
91086,19,Male,B.Sc,IT,7.48,0,1,2,8,67,10,1,3,Placed
48110,21,Male,MCA,CSE,5.74,1,4,3,8,41,2,3,0,Placed
3089,21,Male,B.Tech,ME,8.18,1,5,2,8,44,3,3,0,Placed
5627,19,Female,BCA,IT,6.5,0,3,7,5,74,8,0,1,Placed
28652,19,Female,B.Sc,CSE,6.73,1,3,3,6,82,8,2,3,Not Placed
79243,19,Male,B.Sc,IT,7.57,2,6,8,8,63,4,2,0,Placed
56872,24,Female,B.Tech,ME,9.0,2,5,4,4,47,5,3,1,Placed
45290,23,Male,B.Sc,IT,6.3,2,3,9,2,86,7,3,0,Placed
57635,23,Female,MCA,ECE,5.91,1,4,2,8,96,7,2,0,Placed
90137,23,Male,MCA,ECE,6.55,2,6,8,9,36,2,3,0,Placed
82953,24,Male,MCA,ECE,8.45,3,2,10,5,91,9,1,0,Placed
30043,18,Male,BCA,ECE,6.47,1,4,3,7,92,4,3,1,Placed
61149,24,Female,MCA,CSE,6.1,2,2,4,7,38,6,1,0,Placed
9242,18,Female,BCA,Civil,4.77,3,4,5,8,63,8,0,0,Placed
54387,21,Male,B.Tech,ECE,6.59,0,1,5,2,62,10,2,0,Placed
93065,22,Male,B.Tech,IT,6.54,1,6,5,2,69,10,0,1,Placed
9610,20,Male,B.Sc,ME,7.44,0,2,1,3,56,7,2,0,Placed
20200,19,Female,MCA,ECE,7.0,0,4,7,4,47,5,3,0,Placed
503,19,Male,BCA,Civil,6.3,0,6,2,9,86,6,0,0,Placed
24672,23,Male,B.Tech,ECE,5.84,2,2,6,5,97,8,3,0,Placed
37515,20,Male,B.Tech,CSE,7.08,1,4,9,5,86,7,1,0,Placed
68178,20,Male,B.Tech,ME,6.61,0,6,2,6,42,2,1,1,Not Placed
83178,24,Female,BCA,IT,7.34,0,6,10,2,42,5,0,0,Placed
75925,19,Male,B.Tech,IT,6.56,0,4,9,2,89,2,3,2,Placed
44731,24,Male,BCA,IT,7.03,0,5,5,2,86,5,0,0,Placed
3927,24,Male,B.Tech,CSE,7.04,0,3,2,6,100,9,1,0,Placed
70477,22,Male,B.Tech,IT,6.28,1,5,5,4,47,1,3,0,Placed
90111,19,Male,BCA,IT,6.9,1,5,4,1,99,4,3,0,Placed
28008,19,Male,MCA,ME,7.79,1,5,10,3,53,3,0,1,Placed
11062,19,Female,B.Sc,Civil,7.06,1,6,6,4,44,9,3,0,Placed
85635,22,Male,BCA,ECE,7.11,1,4,7,5,79,3,2,1,Placed
7277,19,Male,B.Tech,CSE,8.18,0,5,1,1,40,6,1,0,Placed
27968,21,Male,B.Tech,IT,5.48,0,2,8,3,84,6,2,0,Placed
91588,18,Male,BCA,ME,7.96,0,5,1,5,51,9,0,2,Not Placed
24727,21,Male,B.Tech,CSE,8.6,1,1,3,9,65,6,2,1,Placed
62360,18,Female,B.Tech,ME,7.57,0,2,4,9,36,1,3,3,Not Placed
41477,22,Male,BCA,ME,5.92,1,2,8,8,76,7,3,1,Placed
86238,18,Female,BCA,IT,8.61,1,1,6,3,37,7,2,0,Placed
99185,19,Male,B.Tech,ME,6.54,0,2,1,2,83,10,1,0,Placed
76422,19,Male,BCA,IT,7.56,1,6,6,9,36,8,2,1,Placed
85228,23,Male,B.Tech,ME,6.23,1,6,9,7,96,3,2,1,Placed
12242,18,Female,BCA,IT,7.14,1,5,5,6,52,5,0,0,Placed
30996,21,Male,B.Tech,ME,7.73,1,4,5,2,82,7,0,1,Placed
28266,22,Female,BCA,ME,6.41,1,1,9,4,41,10,1,0,Placed
91785,21,Male,MCA,CSE,6.62,0,2,9,5,68,1,1,0,Placed
2510,22,Female,B.Tech,IT,6.81,0,6,10,1,39,10,1,0,Placed
28341,23,Male,B.Tech,ME,7.09,1,5,7,7,90,5,1,0,Placed
3266,20,Male,B.Sc,IT,6.04,3,2,5,6,52,5,0,0,Placed
59408,23,Female,B.Sc,IT,6.42,0,4,10,7,54,10,3,2,Not Placed
20348,20,Male,MCA,Civil,4.84,0,1,3,4,98,4,3,0,Placed
18246,24,Male,BCA,IT,6.72,1,3,7,8,89,2,2,0,Placed
10882,21,Male,B.Sc,Civil,7.2,0,3,2,7,40,6,2,0,Placed
75923,23,Female,B.Tech,ME,5.95,2,3,1,2,58,2,1,0,Placed
31792,24,Female,MCA,ME,7.21,0,2,10,5,72,4,0,0,Placed
22340,23,Male,MCA,Civil,8.65,0,5,8,1,57,3,1,0,Placed
37837,23,Male,B.Tech,IT,6.03,1,2,3,5,54,4,0,0,Placed
77350,21,Male,B.Tech,CSE,5.2,1,1,1,3,58,7,3,0,Placed
92011,18,Male,B.Sc,ECE,6.42,1,4,2,8,49,9,1,1,Placed
58400,21,Male,BCA,IT,7.2,3,4,5,7,60,5,3,1,Placed
88908,19,Male,BCA,CSE,6.31,1,4,3,1,45,6,3,2,Placed
29197,24,Male,BCA,CSE,6.97,2,5,9,4,58,9,1,1,Placed
15587,19,Male,MCA,ME,5.58,1,4,2,4,99,8,0,0,Placed
57170,19,Male,BCA,ME,7.29,3,5,1,9,63,3,3,0,Placed
37356,19,Male,BCA,ME,6.2,0,1,7,5,54,8,2,2,Not Placed
2177,22,Male,MCA,ECE,6.85,1,2,2,4,39,8,3,0,Placed
89928,21,Male,B.Tech,CSE,6.27,0,2,3,3,79,9,2,0,Placed
84568,24,Female,B.Tech,CSE,5.9,0,5,7,3,86,10,1,1,Not Placed
4132,20,Male,BCA,ME,7.52,0,5,7,7,46,10,0,0,Placed
36798,19,Male,BCA,CSE,7.13,3,5,9,3,41,2,2,0,Placed
19214,18,Female,MCA,CSE,5.25,3,5,9,7,62,4,1,0,Placed
91155,18,Male,B.Tech,ME,5.58,2,4,2,4,70,7,2,1,Placed
40308,20,Male,BCA,CSE,6.13,1,6,2,8,80,8,3,0,Placed
41443,24,Female,MCA,ECE,8.45,2,2,5,6,35,10,3,1,Placed
12046,21,Female,BCA,Civil,7.69,0,4,3,3,79,2,0,1,Placed
71838,24,Female,BCA,CSE,7.23,1,3,5,8,67,2,1,2,Placed
61558,18,Female,B.Sc,ECE,7.26,1,1,9,7,70,5,3,1,Not Placed
63871,18,Female,B.Tech,ME,6.63,3,4,4,6,51,3,1,3,Not Placed
39687,23,Male,BCA,Civil,7.92,0,6,6,4,48,7,2,0,Placed
40605,18,Male,BCA,CSE,7.49,2,2,10,9,99,9,2,0,Placed
44148,18,Male,B.Tech,ME,6.33,3,1,3,1,97,1,1,0,Placed
98109,20,Male,BCA,IT,6.95,3,4,10,4,37,9,2,0,Placed
34005,24,Female,B.Tech,ECE,5.71,3,3,5,7,44,2,2,0,Placed
47106,22,Male,BCA,ME,6.53,2,6,5,9,91,7,0,0,Placed
48447,18,Female,BCA,Civil,5.36,0,4,4,3,83,6,3,1,Not Placed
55604,23,Male,B.Sc,CSE,6.1,1,4,2,10,35,1,2,0,Placed
31578,23,Male,B.Sc,ECE,5.19,1,5,4,8,44,5,0,0,Placed
62392,23,Female,B.Sc,Civil,6.77,2,1,9,10,92,5,1,0,Placed
25400,24,Male,BCA,IT,7.27,0,6,3,2,46,4,1,0,Placed
42168,19,Male,BCA,Civil,5.73,0,3,2,4,75,9,2,0,Not Placed
88799,24,Male,BCA,ECE,6.48,1,4,8,6,67,9,0,0,Placed
44218,20,Male,BCA,ME,6.81,0,2,4,4,49,1,0,0,Placed
56519,23,Male,B.Sc,Civil,7.83,1,2,10,4,60,3,1,0,Placed
3490,22,Female,B.Tech,IT,5.7,0,4,1,10,91,7,2,1,Not Placed
37029,23,Female,BCA,CSE,8.17,1,4,6,9,88,7,1,0,Placed
2634,22,Female,B.Tech,ECE,8.61,1,4,8,7,37,1,3,0,Placed
95200,22,Female,B.Tech,ECE,6.89,0,3,10,6,79,8,3,0,Placed
62696,22,Female,BCA,ME,7.95,0,5,3,9,45,6,2,0,Placed
60324,23,Male,BCA,CSE,6.74,1,3,1,8,45,3,2,0,Placed
50974,23,Female,MCA,Civil,7.38,2,2,5,9,72,2,3,0,Placed
94923,18,Female,MCA,IT,7.59,2,1,7,3,40,9,1,0,Placed
74168,23,Male,B.Tech,IT,8.94,0,4,3,1,84,7,3,0,Placed
54548,21,Male,BCA,ME,7.94,0,4,10,10,69,4,2,0,Placed
10696,20,Female,B.Tech,IT,6.54,0,5,8,9,42,8,3,1,Placed
56884,21,Female,BCA,ME,8.72,0,2,1,2,63,4,3,0,Placed
33943,24,Female,MCA,CSE,7.62,1,4,8,4,90,10,2,0,Placed
1487,24,Male,BCA,IT,6.88,1,4,1,4,70,7,2,2,Not Placed
84943,23,Female,B.Tech,CSE,7.02,0,1,1,1,94,4,1,0,Not Placed
90815,21,Male,MCA,CSE,7.33,1,3,9,1,54,1,1,0,Placed
34594,23,Female,MCA,ECE,6.59,0,5,7,7,58,4,0,0,Placed
95601,20,Female,BCA,ECE,7.2,0,3,1,9,79,3,1,0,Placed
54366,22,Female,B.Sc,CSE,6.6,0,3,7,8,63,2,1,3,Not Placed
20621,22,Female,BCA,Civil,7.58,0,3,3,6,54,7,1,0,Placed
45408,19,Male,B.Sc,IT,6.34,0,1,4,9,84,2,2,2,Not Placed
43620,19,Female,BCA,CSE,7.52,0,3,9,2,44,1,1,1,Placed
30945,18,Female,B.Tech,CSE,8.97,1,6,3,1,59,10,0,0,Placed
63651,18,Male,MCA,ME,8.31,0,2,9,7,45,3,1,0,Placed
69790,21,Male,BCA,IT,6.75,1,5,10,3,96,1,0,0,Placed
36978,21,Female,MCA,ECE,7.09,2,2,5,2,39,1,0,0,Placed
80391,19,Male,B.Sc,CSE,4.77,1,1,7,5,82,10,3,0,Placed
39874,20,Male,MCA,CSE,7.18,1,2,10,1,82,6,1,0,Placed
23494,22,Male,MCA,Civil,7.08,1,6,6,3,88,2,3,2,Not Placed
58090,19,Male,B.Tech,IT,7.51,1,1,2,5,90,10,2,0,Placed
41197,20,Male,B.Tech,ECE,7.51,1,4,3,10,57,3,2,1,Placed
53603,20,Female,B.Tech,ECE,5.93,1,3,8,5,67,9,3,0,Placed
81017,21,Male,B.Tech,Civil,7.49,1,5,3,8,81,4,1,2,Not Placed
35092,20,Female,BCA,Civil,6.87,1,4,3,7,43,6,0,0,Placed
44058,23,Male,B.Tech,ECE,5.86,0,2,8,2,99,8,0,0,Placed
64248,20,Female,B.Tech,ME,7.1,0,3,8,10,94,4,3,1,Not Placed
32109,21,Male,BCA,ECE,7.48,0,3,4,9,39,1,1,0,Placed
6159,20,Female,B.Sc,ME,7.73,1,2,2,6,36,9,2,0,Placed
80976,19,Female,B.Tech,CSE,7.3,1,1,3,8,56,6,0,0,Placed
49485,22,Female,MCA,ME,7.25,0,3,2,8,95,2,3,0,Placed
92285,19,Male,B.Tech,CSE,8.0,1,5,10,5,80,8,1,0,Placed
40981,20,Male,B.Sc,IT,5.18,0,4,4,7,77,9,3,0,Placed
32494,23,Male,MCA,ME,6.29,2,6,6,4,89,5,0,0,Placed
13155,24,Male,BCA,CSE,4.93,1,2,8,8,94,4,2,2,Not Placed
65098,22,Male,MCA,ME,6.75,0,1,9,9,80,3,3,0,Placed
99139,24,Female,B.Sc,ME,6.37,0,5,7,9,46,5,0,1,Placed
45479,23,Male,MCA,Civil,5.75,1,5,6,8,74,9,0,0,Placed
6534,21,Male,B.Sc,ECE,6.59,2,1,1,2,85,7,1,1,Not Placed
15331,23,Male,MCA,ME,8.48,0,6,2,7,73,3,1,0,Placed
38724,20,Male,BCA,ECE,7.86,2,2,4,9,56,1,2,0,Placed
59534,21,Female,B.Tech,IT,7.95,1,3,2,6,72,1,1,0,Placed
7635,21,Male,B.Tech,ECE,7.73,1,2,3,8,54,2,2,0,Placed
55694,24,Male,MCA,CSE,6.09,1,3,10,9,62,7,3,0,Placed
86024,23,Male,B.Tech,ECE,5.49,1,3,1,8,87,2,0,1,Placed
85522,21,Female,B.Tech,ECE,5.77,1,1,7,7,36,1,0,1,Placed
55512,22,Female,B.Tech,ME,6.88,2,6,7,1,84,2,1,2,Placed
28737,19,Male,B.Tech,ECE,7.12,0,4,10,9,67,10,1,0,Placed
6140,23,Male,BCA,CSE,6.89,0,2,9,6,90,6,2,0,Placed
13126,21,Female,B.Tech,CSE,7.06,1,4,5,8,95,1,2,0,Placed
7752,21,Female,B.Sc,ME,7.57,1,2,10,7,88,4,0,0,Placed
274,23,Male,B.Tech,ME,7.63,1,2,5,6,73,5,1,2,Not Placed
19072,22,Male,B.Sc,IT,7.19,0,2,1,2,91,1,0,0,Placed
47863,18,Male,MCA,IT,6.7,0,4,7,2,93,7,3,2,Not Placed
16244,20,Female,BCA,CSE,7.72,0,3,9,6,72,7,2,0,Placed
30932,19,Male,BCA,ECE,6.71,2,3,3,7,75,4,0,0,Placed
83822,23,Female,B.Tech,IT,6.17,0,1,1,10,76,3,0,1,Placed
25675,18,Female,MCA,ME,6.18,0,3,7,7,61,6,0,0,Placed
51521,19,Female,B.Tech,CSE,7.51,1,1,7,7,46,2,1,0,Not Placed
33575,22,Female,B.Sc,ME,7.76,1,1,2,4,84,8,0,1,Not Placed
18924,22,Male,B.Sc,ME,7.37,0,4,5,7,69,2,3,0,Placed
36567,21,Female,MCA,ME,5.3,1,5,10,3,98,10,0,0,Placed
83813,24,Female,MCA,ME,8.02,1,1,7,6,85,7,2,0,Placed
85769,24,Female,B.Tech,IT,5.88,2,6,6,10,95,8,3,1,Placed
21077,18,Male,B.Tech,Civil,5.67,1,1,9,3,96,6,3,0,Placed
31272,24,Male,B.Tech,IT,8.4,3,1,10,6,48,10,2,0,Placed
77839,22,Female,BCA,ME,7.1,2,1,10,5,96,7,1,1,Placed
40050,22,Male,BCA,IT,7.66,0,1,8,7,37,2,2,0,Placed
81022,18,Female,B.Tech,ECE,8.21,0,2,5,10,49,5,1,0,Placed
35839,22,Male,MCA,Civil,6.14,1,6,2,2,38,3,3,0,Placed
